-9.322343310915975900e-02,9.779028950739858672e-01,1.871238074785241956e-01,-17.36595854016053109e-02
-4.347826017947473698e-01,1.290918694412786782e-01,-8.912347493341722382e-01,-9.007781281147401564e-02
-8.956972036887980160e-01,-1.644421389123649213e-01,4.131407777670882409e-01,2.860905801648055025e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
