0.012397114459821473,-0.1789275113786549,-0.7522274282950034,-3.0666019474257586,0.04740032090000447,-0.5904957197853394
0.019495384446027643,-0.1780312463403257,-0.7511720179913498,-3.0619555410714336,0.040567124603441945,-0.5893981645999169
0.031144406788973365,-0.17628692694674772,-0.7495738057992205,-3.054170022677776,0.029282930234615596,-0.5874337402954218
0.04736744046974133,-0.17356003203039405,-0.7473913203176067,-3.0430091159583914,0.01342785452160343,-0.5848922566841256
0.06688285540279972,-0.17023445461676776,-0.7447001409688084,-3.029309430362052,-0.005824082589398424,-0.5822535471269971
0.08777908616601,-0.16678537702307758,-0.7416795304200338,-3.014552309764315,-0.026723700382219655,-0.5797558544180971
0.10901996301180651,-0.16339943231364956,-0.7384095279848472,-2.9995929558427337,-0.04814664303713069,-0.5773489706741125
0.1306011812906968,-0.16018643757554663,-0.7348462128697894,-2.9845599385048716,-0.07004911561718713,-0.5750519824896909
0.1523463853035684,-0.1571589067501445,-0.7309968603497728,-2.969624190079026,-0.0923198335110381,-0.5731718663336779
0.17358706869957055,-0.15423572609378816,-0.7269688636675038,-2.9550611108923768,-0.11416815003072177,-0.571967702293106
0.19424620392918757,-0.15134593740310032,-0.7227409573895952,-2.940778474065076,-0.13547416221983322,-0.5712899139731413
0.2149835419301185,-0.14849621184377212,-0.7181494610576403,-2.9264160941686086,-0.15706946301533917,-0.5707540734688386
0.23556617932040597,-0.14588271221460972,-0.7132715860602483,-2.912205914174673,-0.17882234557029728,-0.5702636941399362
0.2551526350484569,-0.14377095690525063,-0.7083385600760143,-2.8986478733449164,-0.19989679727723467,-0.5702360680103816
0.2736699596797908,-0.14219368437362578,-0.7033756453201162,-2.8857187427713593,-0.2201339068333953,-0.5710350203256866
0.2916788606556103,-0.14091201170693596,-0.6982218784423391,-2.8731262964517037,-0.24000579046043308,-0.5724273910263291
0.3096779121814501,-0.1396908012584789,-0.692713612449304,-2.8606513651793004,-0.26010870838887856,-0.5739291086223091
0.3277195613215982,-0.1385088768081596,-0.6868300221412572,-2.84817755507821,-0.28063847474386716,-0.5755075216299431
0.34536923792755564,-0.1375024571434999,-0.6807328665095245,-2.835801739358319,-0.30113155767005567,-0.5775138674464227
0.36201526103445847,-0.1368129860295997,-0.674668912862099,-2.823900227210288,-0.3207775297838075,-0.5801110341118302
0.3772137829870859,-0.13645070040376342,-0.6688656214779559,-2.8129300832927298,-0.3388504938825692,-0.5829464281651776
0.39027872493843535,-0.13629651682861763,-0.6637019803895369,-2.803518510148133,-0.3544395792984264,-0.5853920955615997
0.400710613528537,-0.13625065034656594,-0.659477606675395,-2.796014540995857,-0.36696927226821946,-0.5873115570965434
0.4094926831754001,-0.13628168237716035,-0.6558038242817976,-2.789539369174273,-0.37761208860682854,-0.5891546577497738
0.41911650438521764,-0.13639346027409577,-0.651528242040576,-2.7820843911176683,-0.38947906800145915,-0.5917995340606381
0.43167609987355354,-0.13666383367227777,-0.6456156967306202,-2.7721193340896417,-0.40524827952578313,-0.5960469659375013
0.4457433983031331,-0.13711896551511377,-0.6387599363334414,-2.7609759934967015,-0.42309494730221253,-0.6011838872910441
0.45808490661950424,-0.13773832497802968,-0.6325666042826513,-2.75127753509197,-0.4390024375970363,-0.6057382963005964
0.46918306798155124,-0.13869044045132742,-0.6267102078505491,-2.7424946442420697,-0.45380291953243757,-0.6100892577980875
0.48178903621937147,-0.1401239797789107,-0.619664122745288,-2.7321487256106565,-0.47107056323135843,-0.6158036909881655
0.4963114434577077,-0.1418754951996979,-0.6111717687077772,-2.7196614516824407,-0.49120087965423864,-0.6232212469668817
0.5109798896145593,-0.14374058432801523,-0.6022097430722231,-2.7064127977087375,-0.51185264075494,-0.6314044957870699
0.5245247063620567,-0.14573677719752395,-0.5935279316791374,-2.6936168223591865,-0.5313602475514353,-0.6395964812641476
0.5369925004561719,-0.14795543057871002,-0.5851200250359359,-2.681446825746542,-0.5497587744636057,-0.6478320618773676
0.5488834332288725,-0.15046556083886037,-0.5766887945150417,-2.669541543066369,-0.5677314380869468,-0.6565088263751706
0.5604869710825936,-0.15329501550782865,-0.568068771493539,-2.657538568740661,-0.5856624376187811,-0.6657857704219861
0.5716992264305111,-0.15636439991449558,-0.5593531426314715,-2.6453905875917365,-0.603386221909324,-0.6753533457760431
0.5822692501328005,-0.15953296749706544,-0.5507596021840625,-2.633364847312319,-0.6204904387288954,-0.6848778959821274
0.5917243077040439,-0.1625325458849646,-0.5427520924588664,-2.6221584099819455,-0.6360755654019782,-0.6939586845256307
0.5995594480475226,-0.165111147180079,-0.5358500178162322,-2.6124364284574306,-0.6492202061114046,-0.7021786596507558
0.606650596832822,-0.16767340705911166,-0.5292833629035586,-2.6029187214868723,-0.661505346546037,-0.7107226981624244
0.6148288794169069,-0.17103234189563124,-0.5213551305725943,-2.591100800369385,-0.6761590072419006,-0.7217853313431732
